"","PKT","Bagging","RF"
"1",0.963455149501661,0.983620689655172,0.99137187230371
"2",0.950819672131147,0.9921875,0.995667244367418
"3",0.94620253164557,0.986135181975737,0.995659722222222
"4",0.941896024464832,0.987024221453287,0.992241379310345
"5",0.944983818770227,0.9921875,0.997395833333333
"6",0.952978056426332,0.985306828003457,0.993097497842968
"7",0.962382445141066,0.990476190476191,0.994809688581315
"8",0.953488372093023,0.980257510729614,0.987951807228916
"9",0.950617283950617,0.996503496503496,0.998265394622723
"10",0.961290322580645,0.992214532871972,0.995674740484429
"11",0.95114006514658,0.98535745047373,0.99051724137931
"12",0.958860759493671,0.991258741258741,0.997398091934085
"13",0.933534743202417,0.994727592267135,0.997393570807993
"14",0.980952380952381,0.993923611111111,0.991379310344828
"15",0.949664429530201,0.984442523768366,0.993085566119274
"16",0.942771084337349,0.992167101827676,0.991386735572782
"17",0.959119496855346,0.987899740708729,0.996536796536796
"18",0.955414012738854,0.987889273356401,0.994809688581315
"19",0.927444794952681,0.992139737991266,0.994787141615986
"20",0.949843260188088,0.990484429065744,0.996533795493934
"21",0.934131736526946,0.996503496503496,0.996536796536796
"22",0.967637540453074,0.991304347826087,0.996536796536796
"23",0.973597359735974,0.991349480968858,0.995670995670996
"24",0.913846153846154,0.992132867132867,0.997389033942559
"25",0.932258064516129,0.991251093613298,0.996518711923412
"26",0.922360248447205,0.990418118466899,0.992221261884183
"27",0.938511326860841,0.988744588744589,0.992221261884183
"28",0.953846153846154,0.992234685073339,0.998265394622723
"29",0.95114006514658,0.984469370146678,0.995670995670996
"30",0.937694704049844,0.986123156981787,0.993955094991364
"31",0.954397394136808,0.992160278745645,0.993939393939394
"32",0.947530864197531,0.997373029772329,0.994791666666667
"33",0.925925925925926,0.992982456140351,0.992227979274611
"34",0.94551282051282,0.98438855160451,0.991364421416235
"35",0.9375,0.98272884283247,0.994805194805195
"36",0.925925925925926,0.989583333333333,0.992221261884183
"37",0.919504643962848,0.992132867132867,0.99137187230371
"38",0.926282051282051,0.989637305699482,0.993949870354365
"39",0.935275080906149,0.981880931837791,0.988802756244617
"40",0.921212121212121,0.993881118881119,0.993944636678201
"41",0.931372549019608,0.981943250214961,0.990509059534081
"42",0.930513595166163,0.996503496503496,0.992241379310345
"43",0.947204968944099,0.992167101827676,0.991394148020654
"44",0.953703703703704,0.996500437445319,0.994809688581315
"45",0.920245398773006,0.990384615384615,0.998262380538662
"46",0.935897435897436,0.984496124031008,0.994800693240901
"47",0.934782608695652,0.996503496503496,0.992248062015504
"48",0.954838709677419,0.994764397905759,0.996524761077324
"49",0.954692556634304,0.993037423846823,0.990533562822719
"50",0.986440677966102,0.984509466437177,0.992221261884183
"51",0.947368421052632,0.989565217391304,0.993939393939394
"52",0.934169278996865,0.993006993006993,0.994805194805195
"53",0.940809968847352,0.989556135770235,0.995667244367418
"54",0.94620253164557,0.988734835355286,0.996521739130435
"55",0.938271604938272,0.990467937608319,0.992234685073339
"56",0.933734939759036,0.988715277777778,0.992221261884183
"57",0.955974842767296,0.990434782608696,0.996527777777778
"58",0.930513595166163,0.989574283231972,0.993067590987868
"59",0.925465838509317,0.987868284228769,0.988831615120275
"60",0.944444444444444,0.993913043478261,0.995678478824546
"61",0.947368421052632,0.990443092962641,0.998263888888889
"62",0.937888198757764,0.990467937608319,0.990541702493551
"63",0.957236842105263,0.986147186147186,0.995667244367418
"64",0.943573667711599,0.990443092962641,0.996527777777778
"65",0.958466453674121,0.994791666666667,0.999131190269331
"66",0.954397394136808,0.983676975945017,0.996536796536796
"67",0.964169381107492,0.990467937608319,0.990541702493551
"68",0.950920245398773,0.994750656167979,0.996539792387543
"69",0.948717948717949,0.990484429065744,0.991386735572782
"70",0.954545454545455,0.988705473501303,0.991334488734835
"71",0.910179640718563,0.983535528596187,0.989655172413793
"72",0.940993788819876,0.990443092962641,0.993944636678201
"73",0.940251572327044,0.993013100436681,0.994814174589456
"74",0.960655737704918,0.986183074265976,0.991394148020654
"75",0.941896024464832,0.996488147497805,0.993949870354365
"76",0.966666666666667,0.983690987124464,0.99052540913006
"77",0.94006309148265,0.990492653414002,0.994814174589456
"78",0.927444794952681,0.985294117647059,0.998265394622723
"79",0.952681388012618,0.986979166666667,0.995659722222222
"80",0.958064516129032,0.993918331885317,0.994814174589456
"81",0.963934426229508,0.990492653414002,0.993091537132988
"82",0.971337579617834,0.996509598603839,0.998265394622723
"83",0.945337620578778,0.984455958549223,0.992227979274611
"84",0.909090909090909,0.990350877192982,0.994809688581315
"85",0.959247648902821,0.995614035087719,0.99479618386817
"86",0.958333333333333,0.9921875,0.993079584775087
"87",0.952830188679245,0.992180712423979,0.996518711923412
"88",0.937694704049844,0.991273996509599,0.998265394622723
"89",0.953271028037383,0.992160278745645,0.996533795493934
"90",0.934169278996865,0.984455958549223,0.992221261884183
"91",0.94551282051282,0.981896551724138,0.99137187230371
"92",0.962837837837838,0.981989708404803,0.989690721649485
"93",0.92948717948718,0.993013100436681,0.993923611111111
"94",0.959119496855346,0.994782608695652,0.993103448275862
"95",0.901538461538462,0.989445910290237,0.985407725321888
"96",0.95,0.98961038961039,0.993955094991364
"97",0.950819672131147,0.990484429065744,0.996530789245447
"98",0.949367088607595,0.987857762359063,0.99052540913006
"99",0.953271028037383,0.996512641673932,0.994809688581315
"100",0.950310559006211,0.990426457789382,0.993067590987868
