"","PKT","Bagging","RF"
"1",0.851485148514851,0.861386138613861,0.821782178217822
"2",0.772277227722772,0.801980198019802,0.861386138613861
"3",0.831683168316832,0.831683168316832,0.871287128712871
"4",0.841584158415842,0.871287128712871,0.851485148514851
"5",0.762376237623762,0.792079207920792,0.801980198019802
"6",0.851485148514851,0.811881188118812,0.801980198019802
"7",0.891089108910891,0.891089108910891,0.861386138613861
"8",0.841584158415842,0.871287128712871,0.831683168316832
"9",0.782178217821782,0.782178217821782,0.801980198019802
"10",0.841584158415842,0.851485148514851,0.821782178217822
"11",0.831683168316832,0.900990099009901,0.851485148514851
"12",0.772277227722772,0.792079207920792,0.821782178217822
"13",0.851485148514851,0.811881188118812,0.831683168316832
"14",0.732673267326733,0.801980198019802,0.801980198019802
"15",0.900990099009901,0.900990099009901,0.821782178217822
"16",0.821782178217822,0.831683168316832,0.841584158415842
"17",0.861386138613861,0.851485148514851,0.831683168316832
"18",0.851485148514851,0.851485148514851,0.811881188118812
"19",0.742574257425743,0.722772277227723,0.792079207920792
"20",0.930693069306931,0.900990099009901,0.851485148514851
"21",0.801980198019802,0.801980198019802,0.742574257425743
"22",0.881188118811881,0.881188118811881,0.871287128712871
"23",0.782178217821782,0.841584158415842,0.881188118811881
"24",0.742574257425743,0.752475247524752,0.732673267326733
"25",0.861386138613861,0.871287128712871,0.871287128712871
"26",0.910891089108911,0.930693069306931,0.851485148514851
"27",0.831683168316832,0.792079207920792,0.811881188118812
"28",0.871287128712871,0.841584158415842,0.772277227722772
"29",0.851485148514851,0.742574257425743,0.811881188118812
"30",0.772277227722772,0.851485148514851,0.851485148514851
"31",0.772277227722772,0.801980198019802,0.821782178217822
"32",0.801980198019802,0.782178217821782,0.801980198019802
"33",0.792079207920792,0.762376237623762,0.801980198019802
"34",0.841584158415842,0.811881188118812,0.841584158415842
"35",0.821782178217822,0.841584158415842,0.841584158415842
"36",0.831683168316832,0.861386138613861,0.801980198019802
"37",0.881188118811881,0.861386138613861,0.851485148514851
"38",0.910891089108911,0.910891089108911,0.841584158415842
"39",0.821782178217822,0.732673267326733,0.821782178217822
"40",0.801980198019802,0.841584158415842,0.792079207920792
"41",0.841584158415842,0.821782178217822,0.782178217821782
"42",0.712871287128713,0.801980198019802,0.811881188118812
"43",0.930693069306931,0.930693069306931,0.900990099009901
"44",0.811881188118812,0.881188118811881,0.821782178217822
"45",0.831683168316832,0.831683168316832,0.841584158415842
"46",0.851485148514851,0.851485148514851,0.881188118811881
"47",0.861386138613861,0.861386138613861,0.891089108910891
"48",0.831683168316832,0.861386138613861,0.792079207920792
"49",0.930693069306931,0.930693069306931,0.851485148514851
"50",0.881188118811881,0.841584158415842,0.841584158415842
"51",0.752475247524752,0.801980198019802,0.871287128712871
"52",0.801980198019802,0.821782178217822,0.782178217821782
"53",0.861386138613861,0.861386138613861,0.891089108910891
"54",0.693069306930693,0.693069306930693,0.712871287128713
"55",0.782178217821782,0.782178217821782,0.811881188118812
"56",0.900990099009901,0.881188118811881,0.841584158415842
"57",0.871287128712871,0.881188118811881,0.891089108910891
"58",0.881188118811881,0.881188118811881,0.861386138613861
"59",0.910891089108911,0.861386138613861,0.841584158415842
"60",0.772277227722772,0.801980198019802,0.801980198019802
"61",0.732673267326733,0.772277227722772,0.752475247524752
"62",0.841584158415842,0.831683168316832,0.811881188118812
"63",0.900990099009901,0.861386138613861,0.801980198019802
"64",0.762376237623762,0.752475247524752,0.762376237623762
"65",0.801980198019802,0.792079207920792,0.792079207920792
"66",0.831683168316832,0.831683168316832,0.821782178217822
"67",0.910891089108911,0.891089108910891,0.821782178217822
"68",0.871287128712871,0.841584158415842,0.841584158415842
"69",0.861386138613861,0.891089108910891,0.821782178217822
"70",0.861386138613861,0.841584158415842,0.821782178217822
"71",0.811881188118812,0.831683168316832,0.762376237623762
"72",0.752475247524752,0.772277227722772,0.831683168316832
"73",0.792079207920792,0.762376237623762,0.782178217821782
"74",0.762376237623762,0.732673267326733,0.772277227722772
"75",0.821782178217822,0.821782178217822,0.841584158415842
"76",0.772277227722772,0.792079207920792,0.801980198019802
"77",0.821782178217822,0.801980198019802,0.831683168316832
"78",0.881188118811881,0.851485148514851,0.811881188118812
"79",0.900990099009901,0.871287128712871,0.831683168316832
"80",0.831683168316832,0.861386138613861,0.900990099009901
"81",0.782178217821782,0.762376237623762,0.821782178217822
"82",0.762376237623762,0.792079207920792,0.772277227722772
"83",0.910891089108911,0.881188118811881,0.861386138613861
"84",0.772277227722772,0.811881188118812,0.782178217821782
"85",0.841584158415842,0.831683168316832,0.821782178217822
"86",0.871287128712871,0.831683168316832,0.801980198019802
"87",0.851485148514851,0.871287128712871,0.811881188118812
"88",0.782178217821782,0.801980198019802,0.792079207920792
"89",0.871287128712871,0.891089108910891,0.891089108910891
"90",0.861386138613861,0.841584158415842,0.831683168316832
"91",0.871287128712871,0.891089108910891,0.871287128712871
"92",0.861386138613861,0.861386138613861,0.851485148514851
"93",0.811881188118812,0.792079207920792,0.801980198019802
"94",0.861386138613861,0.821782178217822,0.841584158415842
"95",0.891089108910891,0.891089108910891,0.891089108910891
"96",0.891089108910891,0.881188118811881,0.841584158415842
"97",0.851485148514851,0.861386138613861,0.841584158415842
"98",0.792079207920792,0.841584158415842,0.841584158415842
"99",0.861386138613861,0.861386138613861,0.881188118811881
"100",0.801980198019802,0.782178217821782,0.841584158415842
