"","PKT","Bagging","RF"
"1",0.543859649122807,0.441860465116279,0.48936170212766
"2",0.488888888888889,0.666666666666667,0.685714285714286
"3",0.555555555555556,0.547619047619048,0.552631578947368
"4",0.71875,0.621621621621622,0.615384615384615
"5",0.681818181818182,0.6875,0.733333333333333
"6",0.558139534883721,0.642857142857143,0.642857142857143
"7",0.568181818181818,0.555555555555556,0.571428571428571
"8",0.53125,0.666666666666667,0.703703703703704
"9",0.41304347826087,0.6,0.583333333333333
"10",0.727272727272727,0.766666666666667,0.793103448275862
"11",0.675,0.666666666666667,0.69047619047619
"12",0.604166666666667,0.606060606060606,0.5
"13",0.617021276595745,0.568181818181818,0.642857142857143
"14",0.55,0.666666666666667,0.692307692307692
"15",0.566666666666667,0.631578947368421,0.735294117647059
"16",0.628571428571429,0.645833333333333,0.681818181818182
"17",0.547619047619048,0.673913043478261,0.680851063829787
"18",0.552631578947368,0.657142857142857,0.647058823529412
"19",0.519230769230769,0.69047619047619,0.634146341463415
"20",0.545454545454545,0.659574468085106,0.625
"21",0.555555555555556,0.684210526315789,0.725
"22",0.558139534883721,0.605263157894737,0.675
"23",0.568965517241379,0.65,0.560975609756098
"24",0.666666666666667,0.71875,0.742857142857143
"25",0.517241379310345,0.571428571428571,0.571428571428571
"26",0.5,0.555555555555556,0.581395348837209
"27",0.674418604651163,0.714285714285714,0.722222222222222
"28",0.674418604651163,0.628571428571429,0.676470588235294
"29",0.450980392156863,0.627906976744186,0.682926829268293
"30",0.525,0.520833333333333,0.567567567567568
"31",0.477272727272727,0.568181818181818,0.558139534883721
"32",0.625,0.774193548387097,0.828571428571429
"33",0.55,0.628571428571429,0.6875
"34",0.6,0.684210526315789,0.612903225806452
"35",0.611111111111111,0.666666666666667,0.65
"36",0.488888888888889,0.615384615384615,0.638888888888889
"37",0.622641509433962,0.644444444444444,0.674418604651163
"38",0.514285714285714,0.621621621621622,0.631578947368421
"39",0.5625,0.727272727272727,0.741935483870968
"40",0.574074074074074,0.613636363636364,0.558139534883721
"41",0.634146341463415,0.709677419354839,0.709677419354839
"42",0.591836734693878,0.688888888888889,0.634146341463415
"43",0.54,0.568181818181818,0.568181818181818
"44",0.489795918367347,0.636363636363636,0.645161290322581
"45",0.609756097560976,0.625,0.684210526315789
"46",0.611111111111111,0.604651162790698,0.615384615384615
"47",0.590909090909091,0.568181818181818,0.533333333333333
"48",0.571428571428571,0.702702702702703,0.731707317073171
"49",0.491525423728814,0.613636363636364,0.595238095238095
"50",0.520833333333333,0.583333333333333,0.594594594594595
"51",0.625,0.642857142857143,0.622222222222222
"52",0.682926829268293,0.702702702702703,0.717948717948718
"53",0.580645161290323,0.666666666666667,0.696969696969697
"54",0.564102564102564,0.722222222222222,0.666666666666667
"55",0.462686567164179,0.627906976744186,0.636363636363636
"56",0.517241379310345,0.531914893617021,0.590909090909091
"57",0.59375,0.641025641025641,0.619047619047619
"58",0.568627450980392,0.674418604651163,0.695652173913043
"59",0.489795918367347,0.611111111111111,0.605263157894737
"60",0.607843137254902,0.581395348837209,0.577777777777778
"61",0.5,0.638888888888889,0.58974358974359
"62",0.67741935483871,0.615384615384615,0.785714285714286
"63",0.6875,0.741935483870968,0.685714285714286
"64",0.540983606557377,0.591836734693878,0.651162790697674
"65",0.5625,0.590909090909091,0.641025641025641
"66",0.673913043478261,0.611111111111111,0.604651162790698
"67",0.5,0.51219512195122,0.575
"68",0.571428571428571,0.702702702702703,0.727272727272727
"69",0.522727272727273,0.58974358974359,0.558139534883721
"70",0.473684210526316,0.595238095238095,0.595238095238095
"71",0.56,0.567567567567568,0.512820512820513
"72",0.59375,0.64,0.634615384615385
"73",0.581395348837209,0.625,0.613636363636364
"74",0.621621621621622,0.612903225806452,0.633333333333333
"75",0.538461538461538,0.627906976744186,0.636363636363636
"76",0.605263157894737,0.684210526315789,0.704545454545455
"77",0.490196078431373,0.619047619047619,0.65
"78",0.595744680851064,0.692307692307692,0.682926829268293
"79",0.4375,0.592592592592593,0.625
"80",0.609756097560976,0.585365853658537,0.625
"81",0.471698113207547,0.619047619047619,0.58695652173913
"82",0.567567567567568,0.617647058823529,0.551724137931034
"83",0.535714285714286,0.648648648648649,0.6
"84",0.533333333333333,0.617647058823529,0.67741935483871
"85",0.584905660377358,0.625,0.627906976744186
"86",0.571428571428571,0.75,0.722222222222222
"87",0.585365853658537,0.72972972972973,0.735294117647059
"88",0.526315789473684,0.609756097560976,0.595238095238095
"89",0.688888888888889,0.71875,0.647058823529412
"90",0.566037735849057,0.6,0.571428571428571
"91",0.509803921568627,0.682926829268293,0.641025641025641
"92",0.452380952380952,0.547619047619048,0.523809523809524
"93",0.555555555555556,0.567567567567568,0.585365853658537
"94",0.575,0.75,0.793103448275862
"95",0.622222222222222,0.648648648648649,0.558139534883721
"96",0.651162790697674,0.702702702702703,0.702702702702703
"97",0.543478260869565,0.617647058823529,0.578947368421053
"98",0.564102564102564,0.644444444444444,0.627906976744186
"99",0.526315789473684,0.756756756756757,0.764705882352941
"100",0.659090909090909,0.682926829268293,0.648648648648649
